color,x1,x2
red,-7.098252330709868,-12.673146626912823
green,-11.112280786291429,-2.4103940609559036
red,4.281321870687726,15.177984160047737
red,-8.963338816440622,-7.795179422609215
red,-1.6349596132642785,-22.572859019158336
green,2.8465614950907145,-11.153304279253714
green,7.470635897935581,-1.6626972992832196
red,8.792794510992369,0.9925874753481692
red,9.863920316521176,7.305607037593078
green,0.10101021753397699,4.726755154528789
red,-15.48726154486393,-4.098908105816871
red,9.075804073813787,6.827660257836175
red,10.876105627044232,9.779878003828248
red,-13.174710629625057,-1.4008384685499324
green,-13.673237049546174,-0.21636422495409352
green,7.126617234984343,-5.689174202299295
green,2.1187106616036693,-6.4872928156476775
red,3.9894013258295935,-2.0202020056861905
red,-13.287559030455284,-1.1831025772207506
green,-4.054391020704202,9.204021919869803
green,1.39178808955641,3.2323624477571844
green,-12.115534176236777,-2.31890314252707
green,11.890164560853307,-6.879875667204063
green,-7.050631274249052,-0.9367227169966156
red,7.485812394373681,-6.957818735559448
green,0.9804487723859175,-10.651843827388957
green,3.7389068359717585,-4.793862162967742
green,1.3903008274538124,-10.92105523131459
red,-11.792874406203255,12.626930892872037
green,-0.5525662290131486,-9.270724145740457
green,2.3498456913361703,9.228345069743147
red,-7.424544133272054,-8.319303559212042
red,-14.450932251808876,8.778750547339747
red,-10.962821011409632,-0.7153877056242111
red,-16.573756567358917,2.853763089052554
green,-6.020201256751687,-9.516384520493965
green,9.161719204307925,-7.259969054159071
red,-10.573077185492286,6.392016232433268
red,-11.694293731681181,-11.271886271021765
red,8.695855649370609,-12.451101587168928
green,6.669927265110845,8.414661741884315
red,7.065931733219463,0.9943129427885675
green,-3.9511887170073186,-3.135670019247522
red,3.331016490223063,11.528945925344816
red,-1.286573579006971,12.76274903328994
green,10.668632471143153,-6.377619775469581
red,-10.484935258480611,0.5825777263867185
green,-3.94266541771937,1.9139626000881533
red,-5.244254570948238,-10.426276870371716
red,-12.77124910195841,-11.429262246992858
green,4.780800060769431,-3.4230194350133676
green,-10.147543551058545,-1.7351651591812831
red,4.582776374930317,14.973444032504723
green,8.648262148935,-1.3799262500234748
green,3.330702616943455,6.667046196393654
green,-8.423714643181002,2.4521323072914414
green,5.07226565106556,8.890848668081759
green,-0.12427815299417322,-8.581028409789473
red,-10.050834194242793,-5.843236588218862
green,-11.348646160618939,-1.660849511330469
green,5.455569540116651,-7.516338592347188
red,-12.195422358205676,6.350006387806133
green,10.227278742693658,5.583367110137896
green,-17.109417196513693,2.266776565619196
red,13.438927886197725,2.385422303101959
green,-9.97096693940794,3.1988831988214064
green,1.066346967446199,-8.566048132985527
green,-10.7463558589307,-1.1935146336695794
green,0.5402104123062432,-8.220800377698806
green,7.96824299320635,6.537766751784659
red,9.450499873326672,1.783769739107489
red,-3.2246140286076566,-11.003285319048665
green,6.4931558985559175,-2.9897869466165785
green,-0.40709617470728354,12.219389469989466
red,16.15024960941734,-6.121225134650066
green,11.49721930136156,7.599448669923503
red,8.935163036135817,11.475216205559725
green,6.071792303076511,-3.6283098243967284
red,-5.214106778558024,3.6042401295848023
red,14.209779997462306,-6.045165215823761
red,-8.278386915053288,-0.050576271002497286
red,13.283120558143242,7.00186987623028
red,-0.981913200975007,-28.282154989511746
green,4.466353852063581,-10.803120248706424
green,-5.071216168934413,-4.646461215585135
red,-12.452171963111287,-4.757893487383949
red,-8.783041681764946,-1.912337527933433
red,-12.678648034027319,8.970939361327266
green,-12.885577345962702,7.467967260436604
green,0.39859062279311397,-6.8204213731638585
green,-6.804192421803188,-1.5821287381445002
red,1.4364924098761995,-10.495339609348969
green,-4.410880264695484,1.1109061452956912
red,8.843828267876535,12.320594613746492
red,-7.933100866013749,2.073035806045224
red,13.280058347170572,-0.9162116113566268
green,-4.064787321239426,-3.6226692084187246
red,9.64675398614108,-14.835921097618714
green,5.539164579713347,-3.0372082765516297
red,-34.260738524991226,2.062172177942609
green,1.6225956333092562,-6.743280793957996
green,2.4531457403758417,4.330393976847882
red,-9.602708976539835,14.887774135830648
red,-19.336191577782728,12.429525010048911
red,4.8230141674809435,-9.724465999260888
red,-4.413248869509354,7.979150979971631
red,-10.31292914552219,5.4716890197691805
red,10.786518468997517,-9.763285718951593
red,-9.566846047997059,10.705012686758852
red,-2.4563476156068367,9.404116995802939
green,-2.223609387513376,6.703398100026734
green,-3.4396187875960074,9.911626210747373
green,5.14503087604678,-8.920413193448057
green,-12.51020459537845,2.0932470727136305
red,-1.4300210315857915,-16.016201494918203
green,0.547110818729913,-8.63139741218456
red,8.460463985517535,-13.22125387884613
red,2.473755364878393,11.648477336362577
red,10.599531326417118,-4.836436537950926
red,18.629446650927104,0.8662303059437626
green,-9.29519566635246,-4.385965652379209
red,16.340054157779946,-9.12832400050106
red,-6.846027952794972,12.595195503396985
green,8.658092851124241,7.6390895251382895
red,-8.609678278904871,18.97669714946022
green,-9.109534282632671,2.129593587057247
green,15.186646888955558,3.0234550820622994
red,7.042086144223108,-10.106637253001104
green,12.0845573717691,-5.481997187930654
green,-12.704180120157877,-0.15140872873023814
red,7.787603887124503,-23.933743119473856
green,-4.365110822008976,4.079003756974205
red,17.088062329173024,-3.3589272371319647
red,-9.73079351995861,-5.7316039698225705
red,9.59817814841017,0.8929994388867981
green,7.549579900707927,0.7400212709309918
green,8.936371542531651,-0.18944301099085947
green,-3.260822037670711,-3.5047547372563597
red,7.641897684057499,-18.78916587393959
red,7.9095201034868445,12.346054363274138
red,-13.324223577543231,4.566340448044895
green,7.642952640459512,-0.7969213116411318
red,-6.277761678827236,14.860485042403816
green,2.8525961488760156,11.842911319592915
red,10.57892300946218,-6.5255021853252355
green,10.359552881506604,-3.4684697772762085
green,3.4490438179755003,8.980587198360205
green,-0.029275432015300806,4.729066143392059
red,4.927588829549467,21.745865578148617
red,11.238865808974326,-14.3988577950742
red,11.161490723751726,-1.7481911797199976
green,-9.891442959064246,3.4674864354503665
green,-8.730911144567951,0.5864530661751475
green,-6.397258834987621,6.066709737602856
red,-11.967771951440703,-15.890671333811088
red,2.4838572257980394,-10.942172425558294
green,-6.172123780012419,-4.2239257397265995
green,6.910919034880047,-1.5593884914719918
red,3.509712525204633,-12.671228432318202
red,2.7288766626956593,-12.079199103733632
red,-8.257982802025714,-14.299109130626222
green,-1.4256963090398038,8.220313946641511
red,15.177380036442045,1.1842237186792068
red,-11.417459612196865,-18.61066092982947
red,-9.328547888160688,5.90121421845455
red,-8.007145900699815,-12.331836688378338
red,6.926124407742121,5.178554909888748
green,-1.969641535105764,5.108666828968801
red,9.443005774697728,-9.932834237145189
green,-7.576255629425434,-5.137556119756852
green,2.9271863659981965,-6.988570222751194
green,-2.5277813775427886,-10.968105816985577
red,-11.895884408742896,5.200292245628999
red,-6.106486854131728,12.42674048742345
red,6.986467124168453,-11.881285519433382
green,-2.4444487760914604,7.284944128042045
red,-12.060460665466916,4.185230875800567
green,9.226913265431858,-6.530536841736104
green,-7.866525455088537,-0.9159980869562895
green,9.174352081973133,-6.013170358158711
red,14.86713648461111,5.097655160823583
green,-6.1532551128749775,-1.6405912162112002
green,-3.775646837991326,-9.559752602656063
green,-4.696662337737944,7.659271993791805
red,-14.18634142526586,-2.226714740038916
red,-4.418590755996339,8.802312551069955
red,6.723802302042199,12.275555210739881
green,-4.127955873308814,-9.02303465840081
red,-11.0495777513552,-10.419616363923794
red,5.215349298394222,8.417826208309902
green,11.770238499127819,-16.32859164204355
green,-6.731094366883052,4.765131228745463
green,5.501990154458397,-2.954352039110508
red,7.194334055595226,13.94429859298307
red,-11.387580070676842,-9.323376759882954
red,-3.166058562925918,11.169604898400847
green,-6.866230837358979,-2.3355392844468645
red,-0.9646074383411858,-5.7217466280100595
green,-16.710763294154876,-3.6211953123917877
red,12.842568019299765,-3.2472862043618593
red,-3.206550437183393,6.651738790913908
red,9.624120615028522,8.08457265130085
red,-7.04417744804119,2.5403284115735403
red,-5.1618720309366655,-16.422358567385338
green,-1.2229998211905702,-3.9035905152315857
red,2.522003330002072,-10.631833628919129
red,8.359273286296418,-8.073387325879734
green,0.5233932790211675,6.9326440127442
green,1.4002651190232867,-2.634102272595383
green,8.065034289482291,-9.41090648381432
green,7.9626786944197665,3.915519085268861
red,10.787070010482223,4.582394167661627
red,9.361358402606237,-6.736473676393769
red,7.398669964759223,6.058698733830124
red,-5.253581297559311,-12.797744549027554
red,18.218316119049277,-5.163874822221232
green,-4.098098427127529,7.82518209574944
green,-6.5418820178667545,-3.640715801658856
green,-6.651741724398756,2.716312587671555
green,-0.2858139741253116,-15.39460595531215
red,-6.58419087396371,-2.5405196758251742
green,5.430769589411241,-1.628725523207561
green,6.1298781173516526,-3.4578670311823387
green,17.858305833503238,14.908840498538597
green,2.435117161737419,11.333883801386186
green,5.938865283070424,3.205906598208704
red,0.19832257061624192,-13.320254839008555
red,0.7208221387882161,12.527124445031033
green,11.72541712378098,0.3178221381082589
green,1.2299412739074138,10.697325597151883
green,-5.06259080500707,3.429450185612793
green,-3.244197389390891,4.724109940261858
red,18.651806092609444,5.282539463765915
red,-6.449923560289133,5.0506467391638
red,-10.241692568560362,-6.529456670790243
red,0.05733980279007711,-21.526717150810562
green,9.559725816232628,4.646508130329135
green,3.533153584751492,-10.546220677206918
red,-4.853902808891617,-7.560404988456904
red,-5.503819177624944,5.234494379373515
red,2.691911128943069,12.386558423524338
red,-9.060687058462145,-9.818080873287986
red,-4.94402004589374,-8.128267355744393
red,-8.263199005863575,-8.76724712229977
red,-6.064435674463732,-0.3497514016703004
green,-8.255692737555803,9.579079209475802
green,14.882461543908127,5.122472694838894
green,6.048479081107819,-4.904738377621921
green,0.013992425855657964,-8.807154082816712
green,-7.53397658545007,7.407155972786478
red,-13.118361836067741,-14.460606086941148
red,-6.543201662400021,11.939714242624898
red,-18.045704327869913,-3.2872821160376398
red,3.671349761083266,-13.305711267777067
green,-0.8257628769659155,-8.905164430043389
green,-1.8940950711303026,-5.707087041684527
green,11.844353513918364,-14.251242931632245
green,-0.8653283492522326,9.209487585989967
red,11.190628063247892,-14.706525370054322
green,0.2799761747696152,-8.618903343390214
red,13.898045305775042,0.38536005437025445
red,-9.45244104845496,-10.417959753175294
red,0.969115107979938,-11.57657747385052
green,-10.39609199381062,4.16405786894561
green,5.739106616522978,8.714655852118602
red,6.275492528321675,-6.337735344503244
red,13.312644092941186,15.4890630631308
red,7.008310076310147,11.673318668900471
red,18.81553811578579,16.880874538335245
red,-1.939837915728118,-14.990203671327444
red,14.27921616094189,17.93395483332384
green,3.021717683397754,5.157648977179845
red,1.7915208545444503,-9.345884142517768
green,-6.004573042768172,14.171064614419377
green,-7.148439864629385,1.7001342551169323
green,1.848059221577032,8.65399168028073
green,-8.165397528811562,10.22709631149938
red,-14.055341405230852,-0.0690257102580234
red,1.4173166113183122,19.072227841350337
